Order_Value,City_Tier,Payment_Type,Return_Count,Is_Verified_Mobile,Is_RTO
1089,Urban,Debit Card,8,True,0
32299,Metro City,Debit Card,2,False,0
15139,Metro City,Debit Card,5,True,0
37584,Metro City,Debit Card,9,True,0
45565,Metro City,Credit Card,6,False,0
48787,Rural,UPI,8,True,0
1783,Metro City,Debit Card,0,True,0
5431,Metro City,Credit Card,2,False,0
14583,Urban,COD,6,True,1
28766,Urban,COD,4,False,1
36031,Urban,UPI,10,True,0
43453,Urban,UPI,6,True,0
28476,Urban,Net Banking,0,True,0
6976,Rural,COD,6,True,1
43703,Metro City,COD,2,True,1
38739,Metro City,Credit Card,10,False,0
37734,Urban,Credit Card,10,True,0
32021,Rural,COD,4,True,1
38534,Urban,COD,8,True,1
6431,Rural,Net Banking,4,False,0
45853,Metro City,COD,3,True,0
44339,Urban,Debit Card,2,False,1
10633,Urban,UPI,4,False,0
48844,Urban,Net Banking,7,False,0
13433,Urban,COD,3,False,0
45382,Rural,COD,4,True,1
49288,Rural,COD,4,False,1
44746,Metro City,Debit Card,9,True,0
44242,Metro City,Debit Card,9,False,0
36845,Urban,Debit Card,7,True,0
8342,Metro City,COD,1,False,0
35694,Urban,COD,3,False,1
48727,Metro City,Net Banking,3,True,0
33800,Metro City,COD,9,True,1
29347,Metro City,Net Banking,5,True,0
15152,Metro City,UPI,0,False,0
39348,Urban,Credit Card,1,False,0
2596,Urban,Credit Card,5,False,0
48753,Rural,COD,8,True,0
19706,Urban,Debit Card,7,False,0
15368,Rural,COD,3,False,1
34266,Rural,COD,1,False,1
9770,Urban,COD,7,False,1
22287,Urban,UPI,4,True,0
39077,Urban,Net Banking,0,True,0
6962,Metro City,Debit Card,1,True,0
15873,Rural,Debit Card,3,False,0
29862,Rural,Debit Card,1,True,0
26546,Metro City,Credit Card,5,False,0
3214,Metro City,COD,9,False,1
17230,Urban,Debit Card,4,True,0
28342,Urban,Net Banking,2,False,0
20616,Metro City,Debit Card,10,True,0
29276,Urban,Net Banking,9,True,0
7320,Urban,Credit Card,0,True,0
15917,Urban,COD,0,True,0
34544,Metro City,Credit Card,0,True,0
49142,Rural,COD,1,False,1
22089,Urban,COD,3,True,0
2784,Urban,COD,7,True,1
41608,Metro City,Debit Card,10,False,0
35221,Rural,COD,9,False,1
25423,Rural,UPI,0,False,0
11268,Metro City,Net Banking,9,False,0
30805,Urban,Credit Card,3,False,0
45104,Urban,UPI,0,False,0
8726,Metro City,Credit Card,8,False,0
5702,Metro City,COD,9,True,1
48595,Rural,COD,10,False,1
19992,Urban,Credit Card,2,False,0
29140,Urban,Debit Card,3,False,0
14483,Urban,COD,0,True,0
46561,Urban,Debit Card,1,True,0
24607,Metro City,Debit Card,8,False,0
15629,Metro City,Debit Card,2,False,0
31988,Rural,COD,3,False,1
23115,Urban,COD,7,False,1
26164,Rural,COD,5,True,0
19930,Rural,Debit Card,3,False,0
27188,Metro City,Debit Card,0,True,0
30280,Urban,UPI,8,True,0
27157,Rural,COD,6,True,1
4537,Urban,COD,8,True,1
35072,Rural,COD,9,True,1
12559,Rural,UPI,0,False,0
20333,Urban,COD,3,True,0
22730,Rural,Net Banking,5,False,0
24511,Rural,UPI,0,False,0
19401,Urban,Debit Card,4,True,0
41808,Urban,UPI,9,False,0
32988,Metro City,COD,2,False,0
39669,Rural,Debit Card,8,False,0
21461,Metro City,COD,4,False,1
25259,Urban,Credit Card,2,False,0
42491,Metro City,UPI,1,True,0
28357,Rural,Credit Card,8,False,0
8704,Metro City,COD,1,False,0
16874,Urban,COD,2,False,1
2500,Rural,COD,3,False,1
15002,Metro City,Debit Card,4,False,0
12418,Urban,Debit Card,10,True,0
34551,Metro City,Debit Card,8,True,0
16991,Rural,COD,8,False,1
15336,Urban,Debit Card,2,False,0
20245,Metro City,COD,2,True,0
48813,Metro City,COD,7,False,1
49888,Metro City,COD,8,False,1
41392,Metro City,Debit Card,5,False,0
658,Metro City,Net Banking,6,True,0
12215,Rural,Debit Card,1,False,0
49646,Metro City,UPI,4,False,0
48337,Urban,Net Banking,7,False,0
9040,Rural,UPI,6,True,0
30902,Metro City,UPI,1,False,0
16269,Rural,Net Banking,5,False,0
1655,Rural,Debit Card,10,False,0
40510,Metro City,Debit Card,0,False,0
49363,Metro City,Debit Card,3,False,0
40817,Metro City,Credit Card,5,False,0
33229,Rural,UPI,0,True,0
19481,Rural,Net Banking,7,False,0
19088,Urban,Net Banking,8,True,0
16716,Metro City,UPI,5,True,0
37411,Urban,COD,6,True,1
48074,Metro City,Credit Card,3,False,0
7239,Rural,Debit Card,10,False,0
29871,Metro City,Credit Card,2,False,0
10564,Rural,Debit Card,4,True,0
48113,Rural,Credit Card,0,True,0
40683,Rural,Net Banking,2,True,0
44604,Metro City,Net Banking,0,True,0
26896,Rural,COD,6,True,0
25433,Urban,Debit Card,7,False,0
6336,Metro City,UPI,4,True,0
16641,Metro City,Debit Card,0,True,0
31503,Metro City,COD,10,False,1
22510,Metro City,UPI,9,False,0
31355,Rural,COD,8,True,1
31784,Urban,Credit Card,1,True,0
33997,Metro City,Debit Card,10,True,0
42450,Urban,UPI,0,False,0
28691,Rural,Credit Card,1,True,0
45193,Metro City,Debit Card,0,False,1
21236,Urban,Credit Card,8,True,0
15558,Rural,COD,2,False,1
34200,Urban,COD,8,False,0
9168,Metro City,Credit Card,6,True,0
3872,Rural,Net Banking,9,False,0
30556,Rural,Credit Card,1,False,0
20370,Urban,Credit Card,7,False,0
5095,Rural,COD,2,True,0
26017,Metro City,UPI,1,False,0
22497,Metro City,COD,6,False,1
32522,Rural,COD,4,True,0
36368,Urban,UPI,8,False,0
12074,Metro City,UPI,4,True,0
27515,Urban,UPI,10,True,0
32598,Metro City,COD,7,False,1
49193,Urban,COD,10,True,1
2623,Metro City,COD,3,True,0
36624,Rural,COD,3,False,1
1223,Metro City,Debit Card,4,False,0
11279,Rural,Debit Card,5,False,0
28307,Urban,Debit Card,4,True,0
28462,Rural,COD,2,False,1
12576,Metro City,COD,2,False,1
43826,Urban,Net Banking,3,False,0
41876,Rural,COD,8,True,1
39893,Rural,COD,1,True,0
7815,Urban,Net Banking,9,True,0
44483,Metro City,COD,6,False,1
30258,Metro City,Net Banking,9,True,0
9926,Metro City,Credit Card,0,True,0
2421,Metro City,COD,5,False,0
5608,Rural,COD,2,False,1
22260,Metro City,UPI,8,False,0
2953,Urban,Debit Card,10,True,0
13123,Metro City,Net Banking,2,False,0
7264,Rural,COD,3,False,1
2478,Metro City,UPI,9,False,0
46394,Rural,COD,9,False,1
10561,Urban,COD,5,True,1
29056,Urban,Net Banking,1,True,0
22989,Urban,COD,2,False,1
5400,Rural,COD,5,True,1
859,Metro City,COD,10,True,1
15145,Metro City,COD,9,False,1
21304,Metro City,Net Banking,0,False,0
3887,Rural,Debit Card,2,False,0
42528,Urban,Credit Card,5,True,0
49666,Rural,COD,3,False,1
42256,Urban,Credit Card,5,True,0
46703,Metro City,UPI,10,True,0
43885,Metro City,COD,10,False,1
32132,Rural,UPI,9,True,0
21849,Metro City,UPI,4,True,0
40444,Metro City,Net Banking,7,True,0
30518,Metro City,Credit Card,0,True,0
49707,Metro City,Debit Card,2,True,0
25842,Metro City,COD,7,True,1
11430,Metro City,Debit Card,10,False,0
7290,Urban,Net Banking,1,True,0
22509,Rural,COD,2,False,1
23858,Rural,COD,4,True,1
26837,Rural,Net Banking,10,False,0
3011,Rural,UPI,7,False,0
23382,Urban,COD,10,False,1
47650,Rural,COD,4,False,1
41106,Urban,Net Banking,10,True,0
20480,Rural,Net Banking,2,True,0
40532,Metro City,UPI,9,True,0
11060,Rural,Net Banking,5,True,0
46920,Rural,COD,10,True,1
6409,Rural,UPI,6,False,0
1987,Urban,UPI,3,False,0
22908,Metro City,Net Banking,9,False,0
14840,Rural,COD,2,True,0
49552,Metro City,UPI,1,True,0
43905,Rural,Credit Card,2,True,0
22694,Rural,COD,1,False,0
10767,Metro City,Credit Card,3,True,0
48694,Metro City,Debit Card,6,True,0
19402,Rural,Credit Card,5,True,0
2414,Urban,COD,0,True,0
4828,Urban,COD,2,True,0
41905,Urban,COD,5,True,1
34729,Urban,Net Banking,0,False,0
34774,Metro City,UPI,10,False,0
25927,Urban,Net Banking,2,True,0
32667,Urban,COD,5,False,1
5874,Urban,Credit Card,1,True,0
30072,Metro City,Debit Card,3,False,0
32541,Metro City,Debit Card,3,True,0
9945,Urban,Credit Card,10,True,0
37502,Rural,Debit Card,6,True,0
44473,Urban,Debit Card,10,False,0
36781,Urban,COD,3,True,0
22824,Metro City,Debit Card,4,False,0
3700,Urban,Net Banking,9,False,0
44670,Metro City,UPI,3,False,0
22266,Metro City,COD,1,False,0
24981,Urban,UPI,7,False,0
36334,Metro City,UPI,9,True,0
47075,Metro City,Debit Card,2,False,0
1787,Rural,UPI,4,False,0
30215,Urban,UPI,9,False,0
25196,Rural,Net Banking,10,True,0
38073,Rural,Net Banking,3,False,0
14140,Urban,Credit Card,5,False,0
22146,Rural,Net Banking,2,False,0
14563,Rural,Credit Card,9,False,0
48850,Metro City,Credit Card,0,True,0
30209,Urban,Debit Card,2,False,0
20994,Metro City,Debit Card,8,False,0
1657,Metro City,Debit Card,9,False,0
5370,Metro City,COD,2,True,0
39412,Urban,UPI,1,True,0
49515,Urban,Debit Card,10,True,0
40447,Rural,Credit Card,1,True,0
28433,Rural,Credit Card,8,False,0
26844,Metro City,UPI,4,False,0
15284,Rural,COD,1,True,1
45742,Rural,Net Banking,10,False,0
23784,Metro City,COD,3,False,0
28240,Rural,Net Banking,2,False,0
32615,Metro City,COD,10,False,1
14814,Urban,UPI,3,False,0
13097,Metro City,COD,6,True,1
27547,Rural,UPI,3,False,0
42344,Urban,COD,7,True,1
29767,Rural,COD,9,True,1
37534,Urban,COD,10,True,1
44625,Urban,COD,7,False,1
7588,Rural,Credit Card,9,True,0
39746,Rural,COD,7,True,1
32410,Rural,Credit Card,6,False,0
19797,Urban,Credit Card,6,True,0
43573,Metro City,Net Banking,2,False,0
4455,Rural,COD,1,False,0
22854,Metro City,COD,10,False,1
43226,Urban,COD,10,True,1
34279,Urban,COD,7,False,1
28498,Metro City,Debit Card,7,True,0
23501,Rural,Net Banking,4,False,0
26419,Metro City,Credit Card,8,False,0
24789,Rural,Debit Card,6,True,0
32313,Rural,COD,10,False,0
25269,Rural,Credit Card,2,True,0
29094,Metro City,COD,8,True,1
1597,Metro City,Net Banking,10,False,0
4062,Urban,COD,5,True,1
19363,Urban,Debit Card,8,True,0
8721,Metro City,Debit Card,9,True,0
36996,Urban,Debit Card,4,False,0
43819,Metro City,UPI,7,False,0
45523,Rural,Credit Card,4,True,0
13051,Metro City,COD,9,False,1
3904,Urban,Debit Card,3,False,0
18584,Urban,COD,2,False,1
5790,Rural,Credit Card,3,False,0
20873,Rural,UPI,9,True,0
22213,Urban,UPI,2,True,0
47012,Metro City,Credit Card,0,False,0
42468,Metro City,UPI,7,False,0
48969,Urban,Credit Card,7,False,0
39218,Urban,Credit Card,9,True,0
33037,Urban,Credit Card,2,False,0
38768,Urban,Credit Card,8,False,0
47439,Rural,UPI,0,True,0
42041,Rural,Net Banking,10,True,0
15220,Metro City,UPI,7,True,0
36821,Metro City,COD,2,True,1
17180,Urban,COD,8,True,1
15343,Metro City,Net Banking,9,True,0
12605,Urban,Net Banking,1,False,0
20664,Metro City,COD,2,False,1
40625,Rural,COD,2,True,0
12460,Urban,Net Banking,7,True,0
34664,Urban,COD,3,False,0
14715,Metro City,Debit Card,10,False,0
2555,Rural,COD,7,False,1
1484,Urban,Credit Card,7,True,0
37341,Urban,COD,7,True,1
10145,Rural,Net Banking,4,True,0
30828,Metro City,Credit Card,4,True,1
6775,Rural,COD,10,False,1
8429,Rural,COD,10,True,1
41536,Metro City,COD,7,True,1
46788,Urban,Debit Card,6,True,0
22607,Rural,COD,2,True,0
26743,Metro City,Debit Card,1,False,0
30205,Rural,COD,0,False,1
3722,Rural,Net Banking,7,False,0
48197,Rural,COD,10,True,0
11550,Rural,COD,1,False,1
9352,Rural,Debit Card,0,False,0
17788,Rural,Credit Card,5,True,0
36871,Rural,COD,8,True,1
6679,Metro City,COD,9,False,1
1336,Metro City,UPI,0,False,0
28585,Urban,Net Banking,0,True,0
40519,Urban,COD,4,True,1
9211,Urban,COD,7,True,1
25932,Rural,Debit Card,6,True,0
39610,Urban,COD,5,False,1
45773,Urban,Credit Card,4,False,0
15649,Rural,Credit Card,4,False,0
6561,Urban,UPI,8,True,0
44881,Urban,Net Banking,2,False,0
12703,Metro City,COD,4,False,1
34782,Metro City,COD,9,False,1
48139,Metro City,COD,2,False,1
40065,Urban,Credit Card,4,True,0
24101,Urban,UPI,2,False,0
36913,Urban,UPI,2,True,0
2497,Rural,COD,7,False,1
38999,Rural,COD,7,True,1
28460,Rural,Credit Card,2,True,0
43528,Metro City,COD,7,True,1
12563,Urban,COD,4,True,0
16020,Urban,UPI,0,False,0
28931,Urban,COD,7,True,1
36456,Rural,Debit Card,3,True,0
49688,Rural,UPI,8,False,0
13555,Metro City,Net Banking,1,False,0
41202,Rural,Credit Card,3,False,0
49954,Metro City,UPI,5,True,0
7451,Rural,UPI,1,True,1
4974,Rural,Net Banking,1,True,0
15664,Urban,Credit Card,6,True,0
41488,Urban,Net Banking,10,True,0
5381,Metro City,Debit Card,4,True,0
27574,Urban,COD,0,False,1
15707,Rural,Debit Card,3,False,0
41868,Rural,Net Banking,3,False,0
29735,Urban,Debit Card,10,False,0
35641,Rural,COD,0,False,1
11771,Rural,Net Banking,0,True,0
9600,Rural,COD,8,False,1
22802,Rural,Debit Card,1,False,0
38203,Rural,Net Banking,5,False,0
14393,Urban,Net Banking,2,True,0
49412,Rural,Debit Card,5,False,0
49213,Rural,COD,4,True,1
20777,Rural,Net Banking,3,False,0
48881,Urban,COD,5,False,1
49203,Rural,Net Banking,5,True,0
13630,Urban,Credit Card,10,False,0
20138,Rural,Net Banking,9,False,0
28781,Urban,UPI,7,False,0
21405,Urban,COD,4,True,1
31616,Urban,COD,6,False,0
26023,Rural,Debit Card,0,False,0
15744,Metro City,COD,1,False,0
39687,Metro City,UPI,10,False,0
46829,Rural,COD,8,True,1
19226,Metro City,UPI,0,False,0
21336,Urban,UPI,3,True,0
41060,Rural,Net Banking,2,True,0
19449,Metro City,Debit Card,6,False,0
30595,Metro City,COD,1,False,0
7393,Metro City,COD,3,False,1
9358,Metro City,UPI,1,False,0
4044,Rural,Debit Card,3,True,0
17636,Metro City,Credit Card,9,False,0
12932,Metro City,Debit Card,10,False,0
1647,Rural,COD,8,True,0
38835,Metro City,Net Banking,10,True,0
11362,Rural,UPI,6,False,0
12328,Rural,COD,4,True,1
33925,Urban,COD,0,True,0
45467,Rural,UPI,1,False,0
1652,Metro City,Credit Card,4,True,0
34033,Rural,Net Banking,5,True,0
24734,Urban,Credit Card,7,False,0
16781,Rural,COD,8,True,1
11129,Metro City,COD,9,True,1
4063,Urban,COD,0,True,0
39288,Urban,COD,8,False,1
21185,Metro City,UPI,0,True,0
13836,Metro City,Debit Card,5,True,0
43569,Urban,Credit Card,0,False,0
19738,Metro City,COD,1,True,0
28059,Urban,COD,1,False,1
19112,Urban,Credit Card,4,True,0
4214,Metro City,COD,10,False,1
26853,Metro City,Credit Card,9,True,0
29179,Urban,COD,9,True,0
3131,Urban,COD,5,True,1
19770,Urban,UPI,3,False,0
2772,Rural,Net Banking,10,False,0
6087,Rural,Net Banking,8,False,0
42643,Urban,UPI,3,False,0
37454,Urban,Net Banking,1,True,0
13280,Rural,COD,5,True,1
48625,Rural,UPI,0,False,0
13132,Metro City,Credit Card,9,True,0
22644,Metro City,Net Banking,8,False,0
33755,Urban,Credit Card,8,False,0
4863,Urban,Debit Card,3,False,0
48863,Metro City,Credit Card,8,True,0
8949,Metro City,UPI,9,False,0
23760,Metro City,Debit Card,2,False,0
23061,Rural,Credit Card,1,True,0
7556,Rural,Credit Card,10,False,0
3239,Metro City,COD,1,True,0
37178,Metro City,UPI,7,False,0
41487,Urban,COD,3,True,0
42164,Metro City,COD,8,True,1
30550,Urban,COD,1,True,1
30893,Rural,Credit Card,7,True,0
27312,Urban,UPI,9,False,0
39787,Urban,Debit Card,0,True,0
30408,Rural,Debit Card,9,False,0
3772,Rural,Net Banking,6,True,0
46689,Rural,UPI,4,True,0
38859,Rural,Net Banking,1,True,0
27549,Rural,Debit Card,0,True,0
914,Rural,UPI,1,True,0
41015,Metro City,UPI,7,True,0
16113,Rural,Net Banking,0,False,0
7254,Metro City,UPI,2,False,0
32978,Urban,Debit Card,0,True,0
45017,Urban,UPI,5,True,0
13009,Rural,COD,4,False,0
45068,Metro City,COD,6,False,0
5743,Rural,UPI,3,True,0
22940,Rural,COD,4,False,1
7263,Rural,Debit Card,8,False,0
31201,Urban,UPI,5,False,0
47019,Urban,Net Banking,7,False,0
28409,Metro City,COD,4,True,1
18719,Rural,COD,6,True,1
44808,Urban,Net Banking,7,False,0
25922,Urban,Debit Card,6,True,0
15209,Metro City,Debit Card,6,True,0
23369,Urban,COD,5,False,1
30884,Rural,Credit Card,5,False,0
19657,Urban,COD,6,False,0
17568,Metro City,Credit Card,3,True,0
26742,Metro City,Credit Card,2,True,0
15041,Metro City,COD,7,True,0
12121,Rural,Net Banking,8,False,0
23618,Metro City,Net Banking,6,False,0
33558,Metro City,Net Banking,8,True,0
1880,Rural,COD,9,False,1
17653,Rural,UPI,1,False,0
34704,Rural,COD,3,False,1
26962,Urban,Credit Card,8,False,0
33672,Metro City,Credit Card,7,True,0
41422,Urban,Net Banking,7,False,0
23907,Rural,UPI,8,False,0
12856,Urban,UPI,2,True,0
23289,Urban,UPI,9,False,0
38758,Urban,Credit Card,9,True,0
8289,Urban,UPI,4,False,0
25310,Metro City,Debit Card,4,False,0
32088,Rural,Credit Card,3,True,0
6625,Metro City,COD,6,True,1
4298,Metro City,Net Banking,7,False,0
40978,Urban,Net Banking,1,False,0
29863,Urban,Debit Card,0,False,0
14528,Urban,Credit Card,4,True,0
10448,Urban,Net Banking,1,False,0
20360,Urban,Debit Card,9,True,0
1636,Urban,Debit Card,0,True,0
20712,Metro City,Debit Card,6,False,0
23620,Metro City,Credit Card,7,False,0
3731,Metro City,Net Banking,8,False,0
27286,Metro City,Debit Card,9,False,0
4232,Rural,Net Banking,4,True,0
2583,Rural,Debit Card,3,True,0
10666,Urban,Net Banking,7,False,0
16066,Metro City,Credit Card,0,True,0
32267,Rural,COD,3,True,1
28840,Urban,Debit Card,9,True,0
37023,Urban,UPI,3,False,0
35535,Rural,UPI,10,True,0
46953,Rural,COD,8,False,1
18633,Rural,Credit Card,7,False,0
24726,Rural,Debit Card,10,True,0
16167,Metro City,COD,1,True,0
47580,Metro City,COD,0,True,0
12129,Rural,Net Banking,0,True,0
39618,Rural,Net Banking,5,False,0
6212,Metro City,Debit Card,8,False,0
43812,Urban,Net Banking,4,True,0
13425,Urban,UPI,5,False,0
14096,Metro City,Credit Card,10,True,0
8246,Metro City,UPI,10,False,0
27567,Rural,Debit Card,1,False,0
44509,Urban,Net Banking,10,True,0
39929,Urban,COD,8,False,1
33341,Rural,UPI,1,False,0
2999,Rural,Debit Card,1,False,0
46012,Metro City,UPI,7,True,0
43697,Rural,Net Banking,7,True,0
28103,Rural,COD,1,False,1
49016,Rural,Net Banking,4,True,0
34822,Rural,Debit Card,2,True,0
15804,Urban,UPI,1,True,0
4382,Urban,COD,0,True,0
28978,Urban,Debit Card,1,True,0
28688,Rural,UPI,1,False,0
36670,Urban,Net Banking,4,False,0
9963,Metro City,COD,1,False,1
33521,Metro City,UPI,8,False,0
32429,Urban,COD,10,False,1
1230,Urban,UPI,7,True,0
39889,Rural,Credit Card,0,True,0
17669,Metro City,Credit Card,7,True,0
42124,Urban,Credit Card,4,False,0
39471,Urban,Debit Card,1,False,0
3944,Metro City,Credit Card,3,False,0
12911,Metro City,Debit Card,5,False,0
33217,Rural,Credit Card,4,False,0
27078,Metro City,Debit Card,2,True,0
46392,Rural,COD,7,False,1
7979,Rural,COD,3,False,0
29776,Metro City,COD,1,False,0
22508,Metro City,Credit Card,7,False,0
31700,Rural,COD,5,False,1
6369,Rural,Credit Card,9,True,0
24239,Metro City,Debit Card,7,False,0
29399,Rural,Net Banking,9,True,0
7422,Metro City,Net Banking,2,False,0
35153,Rural,Debit Card,10,False,0
15161,Metro City,Debit Card,7,True,1
22811,Rural,COD,9,True,1
39691,Rural,UPI,8,True,0
46742,Urban,Net Banking,2,False,0
38218,Rural,UPI,3,False,0
36554,Metro City,Credit Card,0,False,0
5099,Metro City,Debit Card,4,False,0
21378,Urban,Debit Card,8,True,0
47084,Metro City,Credit Card,2,False,0
20266,Metro City,Debit Card,4,True,0
2381,Metro City,Debit Card,9,False,0
2911,Rural,COD,3,True,1
15791,Rural,UPI,0,True,0
47976,Urban,Net Banking,9,True,0
14605,Rural,UPI,0,True,0
39702,Urban,COD,10,False,1
10618,Rural,COD,4,True,1
3053,Metro City,Debit Card,4,False,0
30588,Rural,Debit Card,9,True,0
18110,Urban,COD,1,False,1
4324,Urban,UPI,10,True,0
15388,Rural,COD,5,True,1
37174,Urban,Net Banking,8,True,0
15030,Metro City,Credit Card,5,False,0
32766,Metro City,COD,9,True,1
28178,Metro City,Credit Card,5,True,0
43128,Metro City,COD,7,False,1
9664,Urban,Debit Card,8,True,1
39682,Metro City,Debit Card,9,False,0
49623,Rural,Credit Card,3,False,0
29057,Rural,COD,8,False,1
2686,Urban,Net Banking,2,False,0
19841,Metro City,Credit Card,6,True,0
9077,Rural,COD,1,True,1
46385,Rural,Debit Card,9,True,0
32417,Rural,Credit Card,3,False,0
5467,Urban,UPI,7,True,0
3025,Urban,Debit Card,9,False,0
35514,Rural,COD,0,False,1
31801,Rural,UPI,9,True,0
848,Rural,COD,6,False,1
31951,Rural,Debit Card,8,False,0
31973,Urban,Credit Card,8,True,0
37158,Urban,COD,1,False,0
39078,Metro City,COD,3,True,1
41033,Metro City,Credit Card,7,True,0
44634,Urban,Credit Card,5,True,0
43041,Rural,Net Banking,6,False,0
5710,Urban,Credit Card,3,True,0
31324,Metro City,Debit Card,1,False,0
31704,Metro City,COD,3,False,0
41690,Urban,Debit Card,6,False,0
42943,Urban,UPI,10,False,0
35368,Urban,COD,6,False,1
34405,Urban,Credit Card,10,False,0
12263,Rural,Debit Card,2,False,0
28658,Rural,UPI,10,True,0
15066,Urban,UPI,2,False,0
34054,Urban,COD,7,True,1
25804,Metro City,COD,8,True,1
5036,Metro City,Debit Card,1,True,0
42498,Metro City,UPI,1,True,0
40733,Metro City,Debit Card,7,True,0
25841,Metro City,Credit Card,2,True,0
28050,Rural,Debit Card,0,True,0
42734,Metro City,COD,5,False,1
32645,Urban,Credit Card,4,True,0
14645,Urban,Debit Card,3,True,0
3336,Metro City,COD,6,True,0
20643,Urban,Net Banking,9,True,0
30340,Metro City,Net Banking,2,True,0
34971,Rural,Credit Card,6,True,0
45125,Metro City,COD,7,False,1
10938,Rural,COD,5,True,0
16882,Urban,Credit Card,6,True,0
27863,Rural,Net Banking,2,True,0
32425,Urban,Credit Card,0,True,0
36350,Rural,UPI,6,False,0
19672,Urban,Credit Card,0,True,0
27288,Urban,Debit Card,6,False,0
8802,Rural,Net Banking,4,True,0
34779,Urban,Debit Card,1,False,0
9902,Urban,COD,4,False,1
12517,Metro City,COD,8,False,1
27235,Rural,Credit Card,7,True,0
35210,Urban,Debit Card,7,True,0
14829,Metro City,COD,7,True,1
46308,Urban,COD,1,False,0
1438,Rural,UPI,3,False,0
6563,Urban,Credit Card,0,False,1
28823,Rural,Net Banking,7,False,0
10203,Urban,Debit Card,10,False,0
29424,Rural,Net Banking,4,False,0
1418,Urban,Debit Card,2,False,0
21535,Metro City,COD,6,False,1
6668,Metro City,COD,6,False,1
37339,Metro City,UPI,4,True,0
46271,Rural,UPI,10,False,0
15632,Rural,COD,10,False,1
4276,Rural,Net Banking,9,False,0
12392,Metro City,COD,8,False,1
19379,Urban,Credit Card,10,True,0
48912,Urban,COD,0,True,1
33362,Rural,Credit Card,9,False,0
19879,Urban,Credit Card,1,False,0
2475,Rural,COD,2,True,0
48028,Metro City,COD,5,False,1
35636,Urban,Debit Card,4,False,0
35156,Urban,Net Banking,6,False,0
26997,Urban,UPI,3,True,0
1821,Urban,UPI,6,True,0
17412,Metro City,UPI,1,False,0
28911,Urban,COD,2,True,0
16114,Rural,Debit Card,6,True,0
45121,Urban,Net Banking,4,True,0
